date,state,beds_icu,beds_icu_rep,beds_icu_total,beds_icu_covid,vent,vent_port,icu_covid,icu_pui,icu_noncovid,vent_covid,vent_pui,vent_noncovid,vent_used,vent_port_used
2020-09-10,Kedah,33,0,33,17,49,16,4,0,11,2,0,0,43,0
2020-09-10,Kelantan,47,26,73,27,72,21,0,0,40,0,0,0,43,0
2020-09-10,Melaka,52,0,52,12,49,9,0,0,28,0,0,0,35,0
2020-09-10,Negeri Sembilan,18,0,18,10,45,13,0,0,9,0,0,0,26,0
2020-09-10,Pahang,47,6,53,39,61,19,0,0,30,0,0,0,37,0
2020-09-10,Perak,70,0,70,46,114,48,0,0,52,0,0,0,73,0
2020-09-10,Perlis,13,0,13,4,20,10,0,0,10,0,0,0,23,0
2020-09-10,Pulau Pinang,26,8,34,4,27,11,3,0,12,3,0,0,22,0
2020-09-10,Sabah,66,10,76,60,106,33,2,0,38,0,0,2,71,0
2020-09-10,Sarawak,51,19,70,26,76,79,0,0,54,0,0,0,75,0
2020-09-10,Selangor,42,62,104,104,87,11,0,0,27,0,0,0,13,0
2020-09-10,Terengganu,23,0,23,12,38,21,0,0,11,0,0,0,20,0
2020-09-10,W.P. Kuala Lumpur,64,73,137,38,176,29,0,0,54,0,0,0,38,0
2020-09-10,W.P. Labuan,5,2,7,2,5,2,0,0,4,0,0,0,3,0
2020-09-11,Johor,37,30,67,30,71,46,0,0,32,0,0,0,46,0
2020-09-11,Kedah,33,0,33,17,49,16,4,0,9,2,0,0,34,0
2020-09-11,Kelantan,47,26,73,27,72,21,0,0,42,0,0,0,51,0
2020-09-11,Melaka,52,0,52,12,49,9,0,0,40,0,0,0,31,0
2020-09-11,Negeri Sembilan,18,0,18,10,45,13,0,0,10,0,0,0,38,0
2020-09-11,Pahang,47,6,53,39,61,19,0,0,28,0,0,0,32,0
2020-09-11,Perak,70,0,70,46,114,48,0,0,56,0,0,0,85,0
2020-09-11,Perlis,13,0,13,4,20,10,0,0,10,0,0,0,24,0
2020-09-11,Pulau Pinang,26,8,34,4,27,11,3,0,12,3,0,0,20,0
2020-09-11,Sabah,66,10,76,60,106,33,2,0,41,0,0,0,76,0
2020-09-11,Sarawak,51,19,70,26,76,79,0,0,55,0,0,0,69,0
2020-09-11,Selangor,42,62,104,104,87,11,0,0,26,0,0,0,13,0
2020-09-11,Terengganu,23,0,23,12,38,21,0,0,15,0,0,0,30,0
2020-09-11,W.P. Kuala Lumpur,64,73,137,38,176,29,0,0,57,0,0,0,47,0
2020-09-11,W.P. Labuan,5,2,7,2,5,2,0,0,3,0,0,0,3,0
2020-09-12,Johor,37,30,67,30,71,46,0,0,32,0,0,0,45,0
2020-09-12,Kedah,33,0,33,17,49,16,4,0,9,2,0,0,35,0
2020-09-12,Kelantan,47,26,73,27,72,21,0,0,40,0,0,0,56,0
2020-09-12,Melaka,52,0,52,12,49,9,0,0,47,0,0,0,31,0
2020-09-12,Negeri Sembilan,18,0,18,10,45,13,0,0,8,0,0,0,28,0
2020-09-12,Pahang,47,6,53,39,61,19,0,0,30,0,0,0,35,0
2020-09-12,Perak,70,0,70,46,114,48,0,0,53,0,0,0,80,0
2020-09-12,Perlis,13,0,13,4,20,10,0,0,9,0,0,0,21,0
2020-09-12,Pulau Pinang,26,8,34,4,27,11,3,0,12,3,0,0,21,0
2020-09-12,Sabah,66,10,76,60,106,33,2,1,43,0,1,0,69,0
2020-09-12,Sarawak,51,19,70,26,76,79,0,0,57,0,0,0,71,0
2020-09-12,Selangor,42,62,104,104,87,11,0,0,29,0,0,0,12,0
2020-09-12,Terengganu,23,0,23,12,38,21,0,0,14,0,0,0,28,0
2020-09-12,W.P. Kuala Lumpur,64,73,137,38,176,29,0,0,54,0,0,0,47,0
2020-09-12,W.P. Labuan,5,2,7,2,5,2,0,0,3,0,0,0,3,0
2020-09-13,Johor,37,30,67,30,71,46,0,0,32,0,0,0,44,0
2020-09-13,Kedah,33,0,33,17,49,16,4,0,5,1,0,0,30,0
2020-09-13,Kelantan,47,26,73,27,72,21,0,0,41,0,0,0,53,0
2020-09-13,Melaka,52,0,52,12,49,9,0,0,45,0,0,0,37,0
2020-09-13,Negeri Sembilan,18,0,18,10,45,13,0,0,10,0,0,0,28,0
2020-09-13,Pahang,47,6,53,39,61,19,0,0,28,0,0,0,36,0
2020-09-13,Perak,70,0,70,46,114,48,0,0,55,0,0,0,77,0
2020-09-13,Perlis,13,0,13,4,20,10,0,0,8,0,0,0,19,0
2020-09-13,Pulau Pinang,26,8,34,4,27,11,3,0,12,3,0,0,18,0
2020-09-13,Sabah,66,10,76,60,106,33,2,0,41,0,0,0,68,0
2020-09-13,Sarawak,51,19,70,26,76,79,0,0,54,0,0,0,78,0
2020-09-13,Selangor,42,62,104,104,87,11,0,0,25,0,0,0,11,0
2020-09-13,Terengganu,23,0,23,12,38,21,0,0,18,0,0,0,30,0
2020-09-13,W.P. Kuala Lumpur,64,73,137,38,176,29,0,0,56,0,0,0,48,0
2020-09-13,W.P. Labuan,5,2,7,2,5,2,0,0,5,0,0,0,5,0
2020-09-14,Johor,37,30,67,30,71,46,0,0,34,0,0,0,43,0
2020-09-14,Kedah,33,0,33,17,49,16,5,0,11,1,0,0,36,0
2020-09-14,Kelantan,47,26,73,27,72,21,0,0,38,0,0,0,51,0
2020-09-14,Melaka,52,0,52,12,49,9,0,0,39,0,0,0,27,0
2020-09-14,Negeri Sembilan,18,0,18,10,45,13,0,0,9,0,0,0,33,0
2020-09-14,Pahang,47,6,53,39,61,19,0,0,27,0,0,0,30,0
2020-09-14,Perak,70,0,70,46,114,48,0,0,54,0,0,0,76,0
2020-09-14,Perlis,13,0,13,4,20,10,0,0,9,0,0,0,15,0
2020-09-14,Pulau Pinang,26,8,34,4,27,11,3,0,11,3,0,0,19,0
2020-09-14,Sabah,66,10,76,60,106,33,3,0,40,1,0,0,69,0
2020-09-14,Sarawak,51,19,70,26,76,79,0,0,53,0,0,0,63,0
2020-09-14,Selangor,42,62,104,104,87,11,0,0,30,0,0,0,14,0
2020-09-14,Terengganu,23,0,23,12,38,21,0,0,19,0,0,0,29,0
2020-09-14,W.P. Kuala Lumpur,64,73,137,38,176,29,0,0,55,0,0,0,48,0
2020-09-14,W.P. Labuan,5,2,7,2,5,2,0,0,5,0,0,0,4,0
2020-09-15,Johor,37,30,67,30,71,46,0,0,33,0,0,0,44,0
2020-09-15,Kedah,33,0,33,17,49,16,8,0,14,2,0,0,40,0
2020-09-15,Kelantan,47,26,73,27,72,21,0,0,39,0,0,0,41,0
2020-09-15,Melaka,52,0,52,12,49,9,0,0,43,0,0,0,28,0
2020-09-15,Negeri Sembilan,18,0,18,10,45,13,0,0,10,0,0,0,41,0
2020-09-15,Pahang,47,6,53,39,61,19,0,0,30,0,0,0,36,0
2020-09-15,Perak,70,0,70,46,114,48,0,0,59,0,0,0,79,0
2020-09-15,Perlis,13,0,13,4,20,10,0,0,9,0,0,0,14,0
2020-09-15,Pulau Pinang,26,8,34,4,27,11,3,0,13,3,0,0,18,0
2020-09-15,Sabah,66,10,76,60,106,33,3,1,41,1,1,0,65,0
2020-09-15,Sarawak,51,19,70,26,76,79,0,0,53,0,0,0,64,0
2020-09-15,Selangor,42,62,104,104,87,11,1,1,27,0,0,0,14,0
2020-09-15,Terengganu,23,0,23,12,38,21,0,0,19,0,0,0,29,0
2020-09-15,W.P. Kuala Lumpur,64,73,137,38,176,29,0,0,56,0,0,0,50,0
2020-09-15,W.P. Labuan,5,2,7,2,5,2,0,0,5,0,0,0,2,0
2020-09-16,Johor,37,30,67,30,71,46,0,0,33,0,0,0,47,0
2020-09-16,Kedah,33,0,33,17,49,16,10,0,13,1,0,0,39,0
2020-09-16,Kelantan,47,26,73,27,72,21,0,0,41,0,0,0,41,0
2020-09-16,Melaka,52,0,52,12,49,9,0,0,45,0,0,0,35,0
2020-09-16,Negeri Sembilan,18,0,18,10,45,13,0,0,9,0,0,0,29,0
2020-09-16,Pahang,47,6,53,39,61,19,0,0,29,0,0,0,41,0
2020-09-16,Perak,70,0,70,46,114,48,0,0,57,0,0,0,83,0
2020-09-16,Perlis,13,0,13,4,20,10,0,0,9,0,0,0,17,0
2020-09-16,Pulau Pinang,26,8,34,4,27,11,3,0,12,2,0,0,17,0
2020-09-16,Sabah,66,10,76,60,106,33,2,1,44,1,1,0,56,0
2020-09-16,Sarawak,51,19,70,26,76,79,0,0,52,0,0,0,61,0
2020-09-16,Selangor,42,62,104,104,87,11,1,0,27,0,0,0,17,0
2020-09-16,Terengganu,23,0,23,12,38,21,0,0,19,0,0,0,29,0
2020-09-16,W.P. Kuala Lumpur,64,73,137,38,176,29,0,0,58,0,0,0,49,0
2020-09-16,W.P. Labuan,5,2,7,2,5,2,0,0,3,0,0,0,3,0
2020-09-17,Johor,37,30,67,30,71,46,0,0,32,0,0,0,49,0
2020-09-17,Kedah,33,0,33,17,49,16,10,0,14,1,0,0,37,0
2020-09-17,Kelantan,47,26,73,27,72,21,0,0,40,0,0,0,38,0
2020-09-17,Melaka,52,0,52,12,49,9,0,0,43,0,0,0,30,0
2020-09-17,Negeri Sembilan,18,0,18,10,45,13,0,0,10,0,0,0,33,0
2020-09-17,Pahang,47,6,53,39,61,19,0,0,28,0,0,0,38,0
2020-09-17,Perak,70,0,70,46,114,48,0,0,57,0,0,0,82,0
2020-09-17,Perlis,13,0,13,4,20,10,0,0,9,0,0,0,17,0
2020-09-17,Pulau Pinang,26,8,34,4,27,11,0,0,16,0,0,0,18,0
2020-09-17,Sabah,66,10,76,60,106,33,2,1,42,1,1,0,55,0
2020-09-17,Sarawak,51,19,70,26,76,79,0,0,55,0,0,0,68,0
2020-09-17,Selangor,42,62,104,104,87,11,0,0,27,0,0,0,17,0
2020-09-17,Terengganu,23,0,23,12,38,21,0,0,20,0,0,0,29,0
2020-09-17,W.P. Kuala Lumpur,64,73,137,38,176,29,0,0,56,0,0,0,52,0
2020-09-17,W.P. Labuan,5,2,7,2,5,2,0,0,5,0,0,0,2,0
2020-09-18,Johor,37,30,67,30,71,46,0,0,31,0,0,0,50,0
2020-09-18,Kedah,33,0,33,17,49,16,9,0,13,1,0,0,37,0
2020-09-18,Kelantan,47,26,73,27,72,21,0,0,40,0,0,0,42,0
2020-09-18,Melaka,52,0,52,12,49,9,0,0,48,0,0,0,35,0
2020-09-18,Negeri Sembilan,18,0,18,10,45,13,0,0,10,0,0,0,37,0
2020-09-18,Pahang,47,6,53,39,61,19,0,0,26,0,0,0,31,0
2020-09-18,Perak,70,0,70,46,114,48,0,0,59,0,0,0,81,0
2020-09-18,Perlis,13,0,13,4,20,10,0,0,10,0,0,0,21,0
2020-09-18,Pulau Pinang,26,8,34,4,27,11,0,0,17,0,0,0,20,0
2020-09-18,Sabah,68,20,88,66,106,31,2,1,42,1,1,0,59,0
2020-09-18,Sarawak,51,19,70,26,76,79,0,0,56,0,0,0,72,0
2020-09-18,Selangor,42,62,104,104,87,11,0,0,26,0,0,0,10,0
2020-09-18,Terengganu,23,0,23,12,38,21,0,0,20,0,0,0,33,0
2020-09-18,W.P. Kuala Lumpur,64,73,137,38,176,29,0,0,58,0,0,0,53,0
2020-09-18,W.P. Labuan,5,2,7,2,5,2,0,0,4,0,0,0,3,0
2020-09-19,Johor,37,30,67,30,71,46,0,0,32,0,0,0,47,0
2020-09-19,Kedah,33,0,33,17,49,16,7,0,14,1,0,0,36,0
2020-09-19,Kelantan,47,26,73,27,72,21,0,0,40,0,0,0,46,0
2020-09-19,Melaka,52,0,52,12,49,9,0,0,44,0,0,0,34,0
2020-09-19,Negeri Sembilan,18,0,18,10,45,13,0,0,8,0,0,0,32,0
2020-09-19,Pahang,47,6,53,39,61,19,0,0,24,0,0,0,27,0
2020-09-19,Perak,70,0,70,46,114,48,0,0,58,0,0,0,84,0
2020-09-19,Perlis,13,0,13,4,20,10,0,0,7,0,0,0,18,0
2020-09-19,Pulau Pinang,26,8,34,4,27,11,1,0,15,0,0,0,18,0
2020-09-19,Sabah,68,20,88,66,106,31,4,0,38,1,0,0,55,0
2020-09-19,Sarawak,51,19,70,26,76,79,0,0,54,0,0,0,75,0
2020-09-19,Selangor,42,62,104,104,87,11,0,0,23,0,0,0,11,0
2020-09-19,Terengganu,23,0,23,12,38,21,0,0,20,0,0,0,34,0
2020-09-19,W.P. Kuala Lumpur,64,73,137,38,176,29,0,0,58,0,0,0,44,0
2020-09-19,W.P. Labuan,5,2,7,2,5,2,0,0,4,0,0,0,3,0
2020-09-20,Johor,37,30,67,30,71,46,0,0,31,0,0,0,51,0
2020-09-20,Kedah,33,0,33,17,49,16,6,0,13,1,0,0,38,0
2020-09-20,Kelantan,47,26,73,27,72,21,0,0,43,0,0,0,46,0
2020-09-20,Melaka,52,0,52,12,49,9,0,0,49,0,0,0,39,0
2020-09-20,Negeri Sembilan,18,0,18,10,45,13,0,0,10,0,0,0,34,0
2020-09-20,Pahang,47,6,53,39,61,19,0,0,29,0,0,0,28,0
2020-09-20,Perak,70,0,70,46,114,48,0,0,54,0,0,0,85,0
2020-09-20,Perlis,13,0,13,4,20,10,0,0,8,0,0,0,17,0
2020-09-20,Pulau Pinang,26,8,34,4,27,11,1,0,17,0,0,0,19,0
2020-09-20,Sabah,68,20,88,66,106,31,3,0,40,1,0,0,51,0
2020-09-20,Sarawak,51,19,70,26,76,79,0,0,52,0,0,0,49,0
2020-09-20,Selangor,42,62,104,104,87,11,0,0,25,0,0,0,12,0
2020-09-20,Terengganu,23,0,23,12,38,21,0,0,20,0,0,0,32,0
2020-09-20,W.P. Kuala Lumpur,64,73,137,38,176,29,0,0,53,0,0,0,47,0
2020-09-20,W.P. Labuan,5,2,7,2,5,2,0,0,5,0,0,0,4,0
2020-09-21,Johor,37,30,67,30,71,46,0,0,31,0,0,0,48,0
2020-09-21,Kedah,33,0,33,17,49,16,5,0,15,1,0,0,35,0
2020-09-21,Kelantan,47,26,73,27,72,21,0,0,39,0,0,0,43,0
2020-09-21,Melaka,52,0,52,12,49,9,0,0,44,0,0,0,31,0
2020-09-21,Negeri Sembilan,18,0,18,10,45,13,0,0,10,0,0,0,24,0
2020-09-21,Pahang,47,6,53,39,61,19,0,0,25,0,0,0,29,0
2020-09-21,Perak,70,0,70,46,114,48,0,0,52,0,0,0,77,0
2020-09-21,Perlis,13,0,13,4,20,10,0,0,8,0,0,0,18,0
2020-09-21,Pulau Pinang,26,8,34,4,27,11,1,0,17,0,0,0,19,0
2020-09-21,Sabah,68,20,88,66,106,31,3,0,35,1,0,0,51,0
2020-09-21,Sarawak,51,19,70,26,76,79,0,0,50,0,0,0,61,0
2020-09-21,Selangor,42,62,104,104,87,11,0,0,29,0,0,0,12,0
2020-09-21,Terengganu,23,0,23,12,38,21,0,0,18,0,0,0,29,0
2020-09-21,W.P. Kuala Lumpur,64,73,137,38,176,29,0,0,51,0,0,0,45,0
2020-09-21,W.P. Labuan,5,2,7,2,5,2,0,0,5,0,0,0,3,0
2020-09-22,Johor,37,30,67,30,71,46,0,0,32,0,0,0,54,0
2020-09-22,Kedah,33,0,33,17,49,16,5,0,17,1,0,0,34,0
2020-09-22,Kelantan,47,26,73,27,72,21,0,0,42,0,0,0,42,0
2020-09-22,Melaka,52,0,52,12,49,9,0,0,42,0,0,0,31,0
2020-09-22,Negeri Sembilan,18,0,18,10,45,13,0,0,8,0,0,0,35,0
2020-09-22,Pahang,47,6,53,39,61,19,0,0,31,0,0,0,36,0
2020-09-22,Perak,70,0,70,46,114,48,0,0,55,0,0,0,76,0
2020-09-22,Perlis,13,0,13,4,20,10,0,0,8,0,0,0,16,0
2020-09-22,Pulau Pinang,26,8,34,4,27,11,1,0,17,0,0,0,24,0
2020-09-22,Sabah,68,20,88,66,106,31,3,0,34,1,0,0,52,0
2020-09-22,Sarawak,51,19,70,26,76,79,0,0,54,0,0,0,62,0
2020-09-22,Selangor,42,62,104,104,87,11,0,0,29,0,0,0,15,0
2020-09-22,Terengganu,23,0,23,12,38,21,0,0,17,0,0,0,27,0
2020-09-22,W.P. Kuala Lumpur,64,73,137,38,176,29,0,0,54,0,0,0,49,0
2020-09-22,W.P. Labuan,5,2,7,2,5,2,0,0,5,0,0,0,3,0
2020-09-23,Johor,37,30,67,30,71,46,0,0,32,0,0,0,49,0
2020-09-23,Kedah,33,0,33,17,49,16,4,0,16,0,0,0,36,0
2020-09-23,Kelantan,47,26,73,27,72,21,0,0,40,0,0,0,38,0
2020-09-23,Melaka,52,0,52,12,49,9,0,0,48,0,0,0,41,0
2020-09-23,Negeri Sembilan,18,0,18,10,45,13,0,0,10,0,0,0,28,0
2020-09-23,Pahang,47,6,53,39,61,19,0,0,30,0,0,0,37,0
2020-09-23,Perak,70,0,70,46,114,48,0,0,53,0,0,0,68,0
2020-09-23,Perlis,13,0,13,4,20,10,0,0,8,0,0,0,17,0
2020-09-23,Pulau Pinang,26,8,34,4,27,11,1,0,16,0,0,0,21,0
2020-09-23,Sabah,68,20,88,66,106,33,5,1,31,4,1,0,54,0
2020-09-23,Sarawak,51,19,70,26,76,79,0,0,52,0,0,0,54,0
2020-09-23,Selangor,42,62,104,104,87,11,0,0,27,0,0,0,14,0
2020-09-23,Terengganu,23,0,23,12,38,21,0,0,20,0,0,0,33,0
2020-09-23,W.P. Kuala Lumpur,64,73,137,38,176,29,0,0,52,0,0,0,41,0
2020-09-23,W.P. Labuan,5,2,7,2,5,2,0,0,4,0,0,0,3,0
2020-09-24,Johor,37,30,67,30,71,46,0,0,30,0,0,0,51,0
2020-09-24,Kedah,33,0,33,17,49,16,3,0,16,0,0,0,40,0
2020-09-24,Kelantan,47,26,73,27,72,21,0,0,38,0,0,0,42,0
2020-09-24,Melaka,52,0,52,12,49,9,0,0,42,0,0,0,27,0
2020-09-24,Negeri Sembilan,18,0,18,10,45,13,0,0,7,0,0,0,25,0
2020-09-24,Pahang,47,6,53,39,61,19,0,0,28,0,0,0,40,0
2020-09-24,Perak,70,0,70,46,114,48,0,0,55,0,0,0,67,0
2020-09-24,Perlis,13,0,13,4,20,10,0,1,7,0,0,0,17,0
2020-09-24,Pulau Pinang,26,8,34,4,27,11,1,0,15,1,0,0,16,0
2020-09-24,Sabah,68,20,88,66,106,33,7,1,32,4,1,0,56,0
2020-09-24,Sarawak,51,19,70,26,76,79,0,0,51,0,0,0,59,0
2020-09-24,Selangor,42,62,104,104,87,11,0,0,29,0,0,0,14,0
2020-09-24,Terengganu,23,0,23,12,38,21,0,0,20,0,0,0,33,0
2020-09-24,W.P. Kuala Lumpur,64,73,137,38,176,29,0,0,54,0,0,0,43,0
2020-09-24,W.P. Labuan,5,2,7,2,5,2,0,0,3,0,0,0,3,0
2020-09-25,Johor,37,30,67,30,71,46,0,0,32,0,0,0,52,0
2020-09-25,Kedah,33,0,33,17,49,16,2,0,17,1,0,0,37,0
2020-09-25,Kelantan,47,26,73,27,72,21,0,0,42,0,0,0,43,0
2020-09-25,Melaka,52,0,52,12,49,9,0,0,43,0,0,0,34,0
2020-09-25,Negeri Sembilan,18,0,18,10,45,13,0,0,8,0,0,0,26,0
2020-09-25,Pahang,47,6,53,39,61,19,0,0,28,0,0,0,41,0
2020-09-25,Perak,70,0,70,46,114,48,0,0,57,0,0,0,74,0
2020-09-25,Perlis,13,0,13,4,20,10,0,0,8,0,0,0,18,0
2020-09-25,Pulau Pinang,26,8,34,4,27,11,0,0,15,0,0,0,18,0
2020-09-25,Sabah,68,20,88,66,106,33,4,3,34,2,3,0,59,0
2020-09-25,Sarawak,51,19,70,26,76,79,0,0,53,0,0,0,57,0
2020-09-25,Selangor,42,62,104,104,87,11,0,0,28,0,0,0,15,0
2020-09-25,Terengganu,23,0,23,12,38,21,0,0,13,0,0,0,28,0
2020-09-25,W.P. Kuala Lumpur,64,73,137,38,176,29,0,0,54,0,0,0,42,0
2020-09-25,W.P. Labuan,5,2,7,2,5,2,0,0,4,0,0,0,3,0
2020-09-26,Johor,48,25,73,45,71,42,0,0,31,0,0,0,49,0
2020-09-26,Kedah,33,0,33,17,61,32,2,0,19,1,0,0,37,0
2020-09-26,Kelantan,47,26,73,27,72,21,0,0,39,0,0,0,38,0
2020-09-26,Melaka,40,74,114,70,59,7,0,0,42,0,0,0,37,0
2020-09-26,Negeri Sembilan,18,0,18,10,59,22,0,0,9,0,0,0,26,0
2020-09-26,Pahang,46,25,71,47,63,25,0,0,30,0,0,0,34,0
2020-09-26,Perak,64,29,93,71,93,76,0,0,55,0,0,0,73,0
2020-09-26,Perlis,13,0,13,4,20,12,0,0,8,0,0,0,18,0
2020-09-26,Pulau Pinang,26,8,34,4,28,22,0,0,15,0,0,0,20,0
2020-09-26,Sabah,104,62,166,107,101,77,23,0,28,6,0,0,59,0
2020-09-26,Sarawak,51,19,70,26,74,87,0,0,54,0,0,0,64,0
2020-09-26,Selangor,56,70,126,122,106,62,27,0,27,13,0,0,33,0
2020-09-26,Terengganu,20,20,40,26,41,16,0,0,16,0,0,0,31,0
2020-09-26,W.P. Kuala Lumpur,64,73,137,38,176,29,0,0,25,0,0,0,25,0
2020-09-26,W.P. Labuan,5,18,23,18,11,12,0,0,4,0,0,0,3,0
2020-09-27,Johor,48,25,73,45,71,42,0,0,31,0,0,0,46,0
2020-09-27,Kedah,33,0,33,17,61,32,2,0,18,1,0,0,39,0
2020-09-27,Kelantan,47,26,73,27,72,21,0,0,39,0,0,0,42,0
2020-09-27,Melaka,40,74,114,70,59,7,0,0,49,0,0,0,30,0
2020-09-27,Negeri Sembilan,18,0,18,10,59,22,0,0,9,0,0,0,29,0
2020-09-27,Pahang,46,25,71,47,63,25,0,0,28,0,0,0,34,0
2020-09-27,Perak,64,29,93,71,93,76,0,0,53,0,0,0,73,0
2020-09-27,Perlis,13,0,13,4,20,12,0,0,8,0,0,0,16,0
2020-09-27,Pulau Pinang,26,8,34,4,28,22,0,0,15,0,0,0,11,0
2020-09-27,Sabah,104,62,166,107,101,77,6,0,49,6,0,0,80,0
2020-09-27,Sarawak,51,19,70,26,74,87,0,0,54,0,0,0,66,0
2020-09-27,Selangor,42,50,92,92,92,48,0,0,28,0,0,0,14,0
2020-09-27,Terengganu,20,20,40,26,41,16,0,0,15,0,0,0,27,0
2020-09-27,W.P. Kuala Lumpur,64,73,137,38,176,29,0,0,53,0,0,0,47,0
2020-09-27,W.P. Labuan,5,18,23,18,11,12,0,0,4,0,0,0,3,0
2020-09-28,Johor,37,30,67,30,71,46,0,0,29,0,0,0,45,0
2020-09-28,Kedah,33,0,33,17,49,16,2,0,16,1,0,0,41,0
2020-09-28,Kelantan,47,26,73,27,72,21,0,0,38,0,0,0,47,0
2020-09-28,Melaka,52,0,52,12,49,9,0,0,31,0,0,0,33,0
2020-09-28,Negeri Sembilan,18,0,18,10,45,13,0,0,9,0,0,0,18,0
2020-09-28,Pahang,47,6,53,39,61,19,0,0,27,0,0,0,32,0
2020-09-28,Perak,70,0,70,46,114,48,0,0,53,0,0,0,70,0
2020-09-28,Perlis,13,0,13,4,20,10,0,0,8,0,0,0,16,0
2020-09-28,Pulau Pinang,26,8,34,4,27,11,0,0,18,0,0,0,20,0
2020-09-28,Sabah,68,20,88,66,106,33,8,1,39,4,1,0,73,0
2020-09-28,Sarawak,51,19,70,26,76,79,0,0,51,0,0,0,72,0
2020-09-28,Selangor,42,62,104,104,87,11,0,0,29,0,0,0,12,0
2020-09-28,Terengganu,23,0,23,12,38,21,0,0,15,0,0,0,26,0
2020-09-28,W.P. Kuala Lumpur,64,73,137,38,176,29,0,0,54,0,0,0,43,0
2020-09-28,W.P. Labuan,5,2,7,2,5,2,0,0,4,0,0,0,3,0
2020-09-29,Johor,37,30,67,30,71,46,0,1,28,0,0,0,45,0
2020-09-29,Kedah,33,0,33,17,49,16,2,2,14,2,0,0,42,0
2020-09-29,Kelantan,47,26,73,27,72,21,0,0,41,0,0,0,48,0
2020-09-29,Melaka,52,0,52,12,49,9,0,0,52,0,0,0,40,0
2020-09-29,Negeri Sembilan,18,0,18,10,45,13,0,0,8,0,0,0,27,0
2020-09-29,Pahang,47,6,53,39,61,19,0,0,26,0,0,0,31,0
2020-09-29,Perak,70,0,70,46,114,48,0,0,55,0,0,0,67,0
2020-09-29,Perlis,13,0,13,4,20,10,0,0,8,0,0,0,12,0
2020-09-29,Pulau Pinang,26,8,34,4,27,11,0,0,17,0,0,0,18,0
2020-09-29,Sabah,68,20,88,66,106,33,7,1,33,3,1,0,63,0
2020-09-29,Sarawak,51,19,70,26,76,79,0,0,54,0,0,0,75,0
2020-09-29,Selangor,42,62,104,104,87,11,0,0,29,0,0,0,13,0
2020-09-29,Terengganu,23,0,23,12,38,21,0,0,18,0,0,0,28,0
2020-09-29,W.P. Kuala Lumpur,64,73,137,38,176,29,0,0,58,0,0,0,47,0
2020-09-29,W.P. Labuan,5,2,7,2,5,2,0,0,5,0,0,0,4,0
2020-09-30,Johor,37,30,67,30,78,55,0,1,28,0,0,0,41,0
2020-09-30,Kedah,33,0,33,17,63,31,4,0,13,1,0,0,37,0
2020-09-30,Kelantan,47,26,73,27,62,32,0,0,43,0,0,0,49,0
2020-09-30,Melaka,52,0,52,12,54,7,0,0,46,0,0,0,28,0
2020-09-30,Negeri Sembilan,18,0,18,10,59,22,0,0,8,0,0,0,17,0
2020-09-30,Pahang,47,6,53,39,62,21,0,0,31,0,0,0,30,0
2020-09-30,Perak,70,0,70,46,106,34,0,0,54,0,0,0,73,0
2020-09-30,Perlis,13,0,13,4,20,12,0,0,10,0,0,0,15,0
2020-09-30,Pulau Pinang,26,8,34,4,28,22,0,0,18,0,0,0,20,0
2020-09-30,Sabah,68,20,88,66,90,80,10,1,33,2,1,0,63,0
2020-09-30,Sarawak,51,19,70,26,78,91,0,0,53,0,0,0,69,0
2020-09-30,Selangor,42,62,104,104,92,48,0,0,28,0,0,0,14,0
2020-09-30,Terengganu,23,0,23,12,41,16,0,0,16,0,0,0,30,0
2020-09-30,W.P. Kuala Lumpur,64,73,137,38,169,25,0,0,49,0,0,0,40,0
2020-09-30,W.P. Labuan,5,2,7,2,5,2,0,0,5,0,0,0,4,0
2020-10-01,Johor,37,30,67,30,78,55,0,1,30,0,0,0,44,0
2020-10-01,Kedah,33,0,33,17,63,31,4,0,14,1,0,0,35,0
2020-10-01,Kelantan,47,26,73,27,62,32,0,0,43,0,0,0,47,0
2020-10-01,Melaka,52,0,52,12,54,7,0,0,43,0,0,0,32,0
2020-10-01,Negeri Sembilan,18,0,18,10,59,22,0,0,9,0,0,0,26,0
2020-10-01,Pahang,47,6,53,39,62,21,0,0,30,0,0,0,26,0
2020-10-01,Perak,70,0,70,46,106,34,0,0,56,0,0,0,71,0
2020-10-01,Perlis,13,0,13,4,20,12,0,0,10,0,0,0,13,0
2020-10-01,Pulau Pinang,26,8,34,4,28,22,0,0,18,0,0,0,20,0
2020-10-01,Sabah,68,20,88,66,90,80,11,3,33,2,3,0,59,0
2020-10-01,Sarawak,51,19,70,26,78,91,0,0,55,0,0,0,61,0
2020-10-01,Selangor,42,62,104,104,92,48,1,1,28,0,1,0,15,0
2020-10-01,Terengganu,23,0,23,12,41,16,0,0,15,0,0,0,29,0
2020-10-01,W.P. Kuala Lumpur,64,73,137,38,169,25,0,0,56,0,0,0,47,0
2020-10-01,W.P. Labuan,5,2,7,2,5,2,0,0,5,0,0,0,5,0
2020-10-02,Johor,37,30,67,30,78,55,0,0,31,0,0,0,40,0
2020-10-02,Kedah,33,0,33,17,63,31,7,0,14,1,0,0,35,0
2020-10-02,Kelantan,47,26,73,27,62,32,0,0,44,0,0,0,44,0
2020-10-02,Melaka,52,0,52,12,54,7,0,0,46,0,0,0,36,0
2020-10-02,Negeri Sembilan,18,0,18,10,59,22,0,0,7,0,0,0,35,0
